brand,brand_id,product_id_index,category_2,category_3,simplified_category_id,event_time_index,event_type_index,user_session_index,price,user_id_index,discount_rate,purchase_rate,revenue
Green Trees,5093,49709,NewYearDecor,NewYearTrees,193576,1576204274,1,51849644,826.01,2410725,0.015736422,0.0,3304.0400390625
Apple,7204,1319,Smartphones,,241000,1574176780,3,81153924,1661.23,3267942,5.7688093,50.0,12630331.541503906
TP-LINK,826,1272,Smartphones,,241000,1585017526,1,67067803,115.58,7104338,37.126694,0.0,21497.88034057617
Smart Balance,7421,52701,Outdoor,Gyroscooters,252912,1587559716,1,57389471,159.59,13573768,38.53176,0.0,1436.3099670410156
SIEE,6597,49918,Entertainment,Videogames,261968,1578145279,1,39311258,11.66,9409132,49.105194,0.0,1037.7399864196775
SV,3912,85398,Bedroom,Wardrobes,184533,1583829696,1,54365928,360.34,390368,16.624634,0.0,32430.59967041016
Polaris,7184,50483,KitchenAppliances,MixersBlendersAndChoppers,203655,1586256678,1,62733516,18.02,3868304,15.438756,0.0,1693.8800430297852
SVEN,6066,20478,Headphones,,262000,1570543410,1,45058248,28.06,4263073,34.50047,0.0,10550.559799194336
ALTECO,1818,56206,PowerTools,ElectricalTools,158369,1587882713,1,65704087,47.29,5036225,1.1703188,0.0,19861.800384521484
Samsung,7206,13639,SmallHomeAppliances,VacuumCleaners,204671,1578383947,1,10935467,69.47,1968685,10.012949,0.0,965077.2569580078
Midea,1778,141404,BigHomeAppliances,WaterCoolers,200642,1582136483,1,79419381,30.86,6623805,29.430595,0.0,3857.500076293945
Samsung,7206,1069,Smartphones,,241000,1573795966,1,77156920,126.0,3815061,18.25613,0.0,1945566.0
HouseFit,7338,189838,ExerciseAndFitness,BenchAndRacks,246861,1587654456,1,16263135,81.25,7070831,29.854097,0.0,1543.75
ВИХРЬ,2829,55643,PowerTools,ElectricalTools,158369,1587453622,1,35028611,59.44,623438,0.0,0.0,57656.79866790772
SV,3912,77836,Bedroom,Beds,184529,1574847485,1,13967074,89.84,985345,16.699121,0.0,17249.279296875
Grand Miks,6582,222627,Bedroom,BedroomSets,184528,1584375883,1,9827466,1069.53,9373213,0.0,0.0,90910.05249023438
Samsung,7206,268376,Smartphones,,241000,1580827478,1,49356990,345.53,11163073,15.992804,0.0,10422912.41317749
BEKO,1232,13071,BigHomeAppliances,Washers,200641,1581222112,1,57928186,275.17,172356,10.160304,0.0,102363.2449951172
Samsung,7206,12940,BigHomeAppliances,Washers,200641,1584885743,1,77700527,334.6,795720,13.33402,0.0,431968.6078796387
КОВЕНС,7010,86812,Bedroom,BedroomSets,184528,1585295864,1,5119946,599.5,1768162,0.0,0.0,557535.0
Xiaomi,5677,329619,SmallHomeAppliances,RobotVacuumCleaners,204667,1587882567,1,3666265,383.51,10595695,3.8701599,0.0,143816.25366210938
Samsung,7206,21,Smartphones,,241000,1576599003,1,46571766,404.1,2349953,9.72253,0.0,204474.6030883789
Apple,7204,206,Smartphones,,241000,1573845864,1,78768472,946.49,662876,13.134177,0.0,7431839.403320312
LG,6533,5485,Tvs,,264000,1571920914,1,70977083,501.92,639848,0.0,0.0,374432.3300170898
Xiaomi,5677,5133,Tvs,,264000,1586274893,1,83699615,192.8,6507740,23.285057,0.0,314456.804977417
Matador,5271,59308,Tires,PassengerCarTires,133242,1575902700,1,27455676,36.04,5555081,14.617385,0.0,6162.840156555176
Yokohama,2424,58936,Tires,PassengerCarTires,133242,1571916798,1,87660752,115.83,4907948,0.0,0.0,2084.9400329589844
Samsung,7206,1081,Smartphones,,241000,1573281527,1,6407192,359.79,1686872,12.581092,0.0,16460752.68093872
TCL,3695,5428,Tvs,,264000,1587891140,2,325550,241.65,1652660,10.582796,22.22222222222222,771830.0805053711
Huawei,6530,947,Smartphones,,241000,1570352984,2,50422253,127.33,893677,9.399453,13.333333333333334,1298384.0286712646
Kukmara,5874,92779,Kitchenware,UtensilsForCooking,197612,1578301454,1,45384120,46.31,8011176,0.0,0.0,9030.450267791748
Samsung,7206,1191,Smartphones,,241000,1585154810,1,1237912,436.74,13718847,28.933367,0.0,5528254.796386719
Element-5,7011,25825,CarAudio,CarAcoustic,121200,1587230139,1,38248260,128.68,2859682,29.590723,0.0,298408.9030151367
Manuel Rodriguez,243,84189,MusicalInstruments,StringedInstruments,209706,1583301907,1,62326083,275.75,7029899,16.955275,0.0,275.75
REDMOND,773,12642,KitchenAppliances,StovesAndGrills,203658,1586944701,1,23880099,113.23,892186,13.220411,0.0,11323.00033569336
Start Line,6256,166538,ExerciseAndFitness,Treadmills,246870,1574452607,1,55745678,342.09,3025673,34.305687,0.0,121441.94869995116
AeroCool,586,43269,Hardware,PowerSupplies,142296,1587500443,1,49047577,31.66,12735034,4.667267,0.0,4875.639976501465
Samsung,7206,897,Smartphones,,241000,1582107581,1,79097378,717.47,9442065,8.855665,0.0,10640079.665527344
BQ,7277,38568,Mobiles,,238000,1585421137,1,17679952,33.44,475029,41.904102,0.0,3477.7598571777344
Indesit,2712,9790,BigHomeAppliances,Refrigerators,200640,1580979539,1,11573237,302.22,978760,30.109617,0.0,49564.08020019531
Нижнекамскшина,2715,60966,Tires,CommercialVehicleTires,133239,1573671367,1,29701628,48.39,2655632,4.5750337,0.0,8613.419891357422
Apple,7204,22223,SmartWatches,,240000,1577172381,1,70851959,514.79,174723,20.000313,0.0,69496.6470336914
Stagg,4947,84317,MusicalInstruments,StringedInstruments,209706,1580152629,1,42623393,77.22,10789002,6.252278,0.0,41698.80065917969
Samsung,7206,308623,Smartphones,,241000,1586441554,1,41217191,1381.97,8717448,2.3653243,0.0,3638726.932861328
Lucente,2237,159583,JewelryAndBijouterie,NecklacesBijouterieAndJewelry,205677,1573155925,1,56033327,155.47,4405702,2.2877252,0.0,159201.28125
Huawei,6530,831,Smartphones,,241000,1587998784,1,47631244,167.31,15470148,9.601255,25.0,3062609.5053100586
BELASHOFF,4805,124371,HomeTextiles,BedPillowsAndPillowcases,195584,1572415743,1,13205440,21.88,3304160,0.0,0.0,153.1599941253662
СИБРТЕХ,1949,168667,VegetableGardenGoods,OutdoorPowerTools,199628,1571941481,1,25518035,66.43,952499,29.681381,0.0,664.3000030517578
Apple,7204,1290,Smartphones,,241000,1584765059,1,74211747,969.14,418262,4.5840306,0.0,153417771.7388916
Xiaomi,5677,1185,Smartphones,,241000,1574424694,1,64556604,93.16,1373106,34.1951,0.0,624358.344543457
Apple,7204,1290,Smartphones,,241000,1578054976,1,8983670,868.18,7357508,14.523975,0.0,137435497.3805542
Matador,5271,59865,Tires,PassengerCarTires,133242,1579913753,1,44906297,75.68,6081341,6.20895,0.0,832.4800033569336
Горизонт,2974,88509,LivingRoom,ModularLivingRooms,189556,1572623539,1,45965112,257.15,1196675,0.0,0.0,29829.399291992188
Samsung,7206,22381,Gadgets,Wearables,237824,1586637396,1,2616318,25.71,14105939,16.007845,0.0,11209.559600830078
KRONA,3762,7307,BigHomeAppliances,Funnels,200637,1587123426,1,20960559,119.77,390189,9.552939,0.0,958.1599731445312
Nokia,6320,38407,Mobiles,,238000,1581486299,1,54669706,35.24,9771465,5.573414,40.0,26888.12128067017
Лисенок,5287,33200,ChildrenRoom,CradlesAndPlaypens,185535,1577436921,1,79003345,144.12,2103138,8.19798,0.0,61971.59790039063
Philips,3950,14327,SmallHomeAppliances,Irons,204665,1572349934,1,45535510,40.67,2212108,16.796242,0.0,2602.8798828125
Lucente,2237,160536,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1573976635,1,48182979,276.97,6296455,0.0,0.0,99986.17044067384
Huawei,6530,1194,Smartphones,,241000,1581250345,1,89267107,79.95,4165997,22.13674,0.0,711954.7228240967
Yasin,2391,5565,Tvs,,264000,1581581480,1,77031360,95.21,3210284,15.914514,0.0,42749.28958892822
Plantronics,6933,20934,Headphones,,262000,1574823143,1,45831567,42.14,166906,18.111155,0.0,674.239990234375
DENN,6310,85118,MusicalInstruments,KeyboardInstruments,209703,1586586551,1,929391,14.39,8261335,0.0,0.0,2273.620054244995
LG,6533,13240,BigHomeAppliances,Washers,200641,1587644460,1,28791416,414.14,2913419,14.810547,0.0,1207632.2827148438
Xiaomi,5677,53121,Outdoor,ElectricScooter,252911,1585234760,1,74192906,849.44,10078130,1.7568212,0.0,717776.8020629883
KARTAL,6705,172725,HomeTextiles,CarpetsAndRugs,195587,1584007278,1,16957169,292.8,5283339,7.444292,0.0,292.79998779296875
OPPO,4406,1409,Smartphones,,241000,1584530973,1,75816128,437.57,930548,5.555673,0.0,2274488.898071289
CASIO,3110,114703,Watches,WristWatches,172471,1576684782,1,86879783,61.78,7159952,0.0,0.0,185.33999633789065
Huawei,6530,947,Smartphones,,241000,1583574622,2,45467406,136.37,346875,2.9671257,20.0,1390564.840209961
Стендмебель,4310,85633,Bedroom,Wardrobes,184533,1572707116,1,73472992,236.53,943961,17.13495,0.0,24599.119873046875
TOM FARR,4879,205570,MenFashion,MenJeans,164415,1574012977,1,64267479,36.04,3520385,25.13502,0.0,1045.160026550293
Apple,7204,1290,Smartphones,,241000,1576569401,1,71688624,924.04,8077325,9.024322,0.0,146278300.6416626
ЗУБР,6776,204686,PowerTools,ElectricAndGasolineSaws,158367,1583590081,1,70240046,495.77,6139620,13.047213,0.0,20822.33953857422
Huawei,6530,1102,Smartphones,,241000,1588222448,1,13969212,114.55,15503330,10.27649,0.0,689018.2683563232
Samsung,7206,1078,Smartphones,,241000,1581830581,1,62707449,283.12,4470576,21.375212,0.0,16029687.883544922
Стендмебель,4310,322223,Bedroom,Beds,184529,1587089855,1,63284592,154.19,14391763,0.0,0.0,3700.56005859375
PULSER,2698,279520,DesktopComputers,Desktops,140284,1581342059,1,68552070,262.53,7206687,22.771667,0.0,20214.80990600586
Samsung,7206,1275,Smartphones,,241000,1579806580,1,62765215,141.03,1767508,10.028708,0.0,20619008.91152954
Baby Time,1879,31947,BabyStrollsAndTrips,StrollersAndAccessories,136257,1576993942,1,7945809,63.06,740946,9.266185,0.0,6873.540149688721
Xiaomi,5677,244308,Smartphones,,241000,1586706558,1,16151070,192.03,5022893,11.080759,0.0,154200.0890197754
Bosch,5413,12204,KitchenAppliances,FoodProcessorsAndGrinders,203651,1573982406,1,29033091,225.46,3983639,17.362453,0.0,41710.10124206543
Q&Q,3786,117541,Watches,WristWatches,172471,1583459586,1,29768240,20.59,12871846,18.390802,0.0,20.59000015258789
Cubic Fun,5273,39991,Toys,EducationalToys,139271,1577429593,1,73249655,8.24,1637808,28.222996,0.0,0.0
Lucente,2237,160333,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1585768111,1,64060771,165.51,2553814,3.0177014,0.0,217149.11279296875
Samsung,7206,20636,Headphones,,262000,1582038270,1,78870535,102.32,11967166,20.48492,0.0,1666178.8750305176
Huawei,6530,1102,Smartphones,,241000,1578839423,1,36109155,76.69,9918457,39.931072,0.0,461290.3646850586
Sennheiser,571,19555,Headphones,,262000,1574823073,1,68510105,154.19,6038224,7.703816,0.0,1696.0900268554688
Huawei,6530,831,Smartphones,,241000,1571211070,1,25180983,169.87,2274911,8.218072,0.0,3109470.260620117
Лисенок,5287,279642,ChildrenRoom,Cribs,185536,1584270186,1,34029483,51.46,10523365,33.34197,0.0,4734.319915771484
Apple,7204,1290,Smartphones,,241000,1585046729,1,31045341,971.71,8097234,4.331002,20.0,153824611.6083374
BTS,5868,85752,Bedroom,Wardrobes,184533,1583851869,1,52150901,102.71,1815630,16.69911,0.0,12633.329887390137
Karcher,3596,13654,SmallHomeAppliances,VacuumCleaners,204671,1586320103,1,34646188,115.81,7604757,9.8404045,0.0,13318.14971923828
Бирюса,467,9831,BigHomeAppliances,Refrigerators,200640,1584854596,1,2183734,256.12,9908651,6.395731,0.0,58139.23889160156
Acer,5957,266137,Peripherals,Monitors,146315,1579525860,1,71552292,152.13,10412795,0.0,0.0,31338.78100585937
Marco Tozzi,855,180561,WomenShoes,WomenTrainers,235820,1572492929,1,65244765,42.21,111472,50.15941,0.0,42.209999084472656
COUGAR,812,188403,Hardware,FansAndCooling,142292,1583523726,2,18691896,51.22,12935859,21.042086,40.0,1280.500030517578
OPPO,4406,1412,Smartphones,,241000,1583085754,1,44921691,293.44,1492581,4.992548,0.0,3612833.3100585938
Samsung,7206,20636,Headphones,,262000,1571163183,3,33644999,107.49,1541989,16.467201,50.0,1750367.125213623
Google,200,1447,Smartphones,,241000,1580039619,1,4306237,540.3,9955718,8.699185,0.0,34579.19921875
KING ROY,540,123882,HandTools,ToolSets,154350,1570198617,1,71515204,101.68,554389,0.0,0.0,1423.520004272461
Lucente,2237,158806,JewelryAndBijouterie,RingsBijouterieAndJewelry,205678,1582724920,1,61124566,224.72,2736812,16.776531,50.0,14157.360076904297
Lucente,2237,159562,JewelryAndBijouterie,NecklacesBijouterieAndJewelry,205677,1584672664,1,89183973,340.29,11947509,0.0,0.0,1335638.2835388184
ASRock,2461,235438,DesktopComputers,Desktops,140284,1585889405,1,57150479,154.35,5627020,48.804268,0.0,154.35000610351562
Huawei,6530,831,Smartphones,,241000,1570440539,1,56022597,169.82,550693,8.24508,0.0,3108555.234069824
Lucente,2237,155218,JewelryAndBijouterie,RingsBijouterieAndJewelry,205678,1574538242,1,4206903,203.35,1449716,0.0,0.0,98014.70294189452
Q&Q,3786,114974,Watches,WristWatches,172471,1584266533,3,12251050,28.19,3379457,0.4238747,18.75,31065.38058853149
VOLTMAN,911,87059,CarBatteries,,122000,1580667885,1,25001448,60.0,6247335,47.06661,0.0,16440.0
FRANCESCO DONNI,5572,182859,WomenShoes,WomenKneeBoots,235815,1578474317,1,56722261,94.47,5501385,19.865974,0.0,1133.6400146484375
Smart Balance,7421,52731,Outdoor,Gyroscooters,252912,1570690232,1,57725122,86.31,2025398,58.416843,0.0,31848.389099121094
PULSER,2698,3710,DesktopComputers,Desktops,140284,1572098066,1,38483884,411.83,1858916,0.0,0.0,6177.449798583984
Bosch,5413,10120,BigHomeAppliances,Refrigerators,200640,1580569874,1,82589576,563.44,1967104,0.046125554,0.0,90713.8403930664
Bosch,5413,13982,SmallHomeAppliances,VacuumCleaners,204671,1578285596,1,61648087,244.28,8174799,2.467463,3.125,53741.59973144531
Helpfer,6377,124222,HandTools,ToolSets,154350,1583210357,1,30396372,64.35,3226768,16.385136,0.0,965.2499771118164
Asics,3892,185286,MenShoes,MenTrainers,233800,1576071735,1,13511579,71.82,394854,3.791027,0.0,215.45999908447263
Samsung,7206,268373,Smartphones,,241000,1585986309,2,2990403,281.32,5918656,27.087053,7.142857142857142,15246700.436950684
Acer,5957,3356,NotebooksAndAccessories,Notebooks,144305,1573771191,1,31921789,1001.06,523711,22.063744,0.0,392415.5190429688
LEGO,2718,35198,Toys,Construction,139269,1571240715,1,18478996,437.33,4722553,9.62763,0.0,29301.1091003418
Leatherman,5819,325189,CampingAndHiking,CampingKnivesAndMultitools,244844,1584734985,1,47238685,165.77,6137649,0.0,0.0,331.5400085449219
Hyundai,1674,56372,PowerTools,ElectricalTools,158369,1587382490,1,51800849,32.14,3382119,7.510793,0.0,674.9399871826172
Samsung,7206,282220,Smartphones,,241000,1585123016,1,59711539,104.49,13334964,18.63417,0.0,1672780.3758010864
Samsung,7206,268376,Smartphones,,241000,1586672493,3,29335541,311.44,7580975,24.280954,8.0,9394587.67364502
Xiaomi,5677,1391,Smartphones,,241000,1577712640,1,25419932,142.08,3661466,45.349644,0.0,2088718.106918335
Maxwell,1291,22720,BeautyCareEquipment,HairCrimpers,101105,1577535202,1,45728468,7.7,448000,14.253895,0.0,808.4999799728394
Xiaomi,5677,1242,Smartphones,,241000,1577348193,1,19110787,200.52,5391573,27.870502,0.0,237816.72506713867
Wonlex,6557,22113,SmartWatches,,240000,1574569544,1,69459265,38.59,775606,0.0,0.0,2431.170009613037
Sho-Me,3053,26174,CarElectronics,RadarDetectors,124212,1574148285,1,23780915,92.67,193666,0.0,0.0,2131.409957885742
Carver,2242,255541,FishingEquipment,BoatMotors,247872,1585485176,1,16407114,167.31,3187812,0.0,0.0,18236.78973388672
Lenovo,3432,2993,NotebooksAndAccessories,Notebooks,144305,1579789779,1,18745326,808.28,2945645,18.650549,0.0,188329.24682617188
Laston,4326,210736,AutomotiveEquipments,ChargersAndStart-chargersForCars,119190,1572441182,1,62168843,55.02,5263032,29.488655,0.0,4676.700038909912
Bethesda Softworks,7763,50141,Entertainment,Videogames,261968,1574497720,1,80149362,38.59,1812401,0.0,0.0,385.9000015258789
Xiaomi,5677,1066,Smartphones,,241000,1571935556,1,2641371,123.3,5254904,30.578232,0.0,23180.40057373047
Samsung,7206,268373,Smartphones,,241000,1588147422,1,52778279,279.67,7176093,27.514702,33.33333333333333,15157275.71774292
Karcher,3596,13473,SmallHomeAppliances,VacuumCleaners,204671,1573973894,1,65606784,820.39,1294109,8.93662,0.0,312568.5955810547
Samsung,7206,13538,SmallHomeAppliances,VacuumCleaners,204671,1581736380,1,84268228,110.4,11332848,4.6714416,0.0,404616.0055923462
Samsung,7206,268373,Smartphones,,241000,1583867202,1,59575877,289.68,6262235,24.920301,0.0,15699786.563049316
Xiaomi,5677,1185,Smartphones,,241000,1573767217,1,25288599,93.77,2048394,33.76422,0.0,628446.517501831
Samsung,7206,282220,Smartphones,,241000,1586539851,2,9554954,103.12,14394239,19.700977,0.0,1650848.1239700315
Samsung,7206,268373,Smartphones,,241000,1578669264,1,26559190,357.48,9796462,7.3477893,0.0,19374344.155426025
Polaris,7184,38110,BeautyCareEquipment,HairClippers,101104,1575906561,1,54875837,16.71,7560879,15.691224,0.0,2005.1998901367188
Dyson,5345,23345,BeautyCareEquipment,HairDryers,101106,1587880727,1,81259469,692.4,15374688,7.880204,0.0,1535050.8541259766
Xiaomi,5677,1334,Smartphones,,241000,1575391459,1,77275198,185.83,6839259,34.249725,0.0,4640918.46572876
PULSER,2698,3945,DesktopComputers,Desktops,140284,1573357970,1,77563547,823.68,5944866,0.0,0.0,35418.239685058594
Samsung,7206,1069,Smartphones,,241000,1586778225,1,68481790,132.26,14566394,14.194891,0.0,2042226.5751800537
Xiaomi,5677,1200,Smartphones,,241000,1582612767,1,61223702,344.92,7591996,27.954044,0.0,770206.3899841309
Xiaomi,5677,760,Smartphones,,241000,1579754653,1,29499460,280.57,1924034,3.5410967,0.0,48258.041259765625
Apple,7204,1418,Smartphones,,241000,1577790909,1,72431641,746.2,1823261,0.03349186,0.0,747692.4122314453
Elari,944,20481,Headphones,,262000,1577610644,1,23147283,63.75,6808347,37.487747,0.0,6438.75
Samsung,7206,1078,Smartphones,,241000,1578553691,2,80747615,267.98,9716956,25.579712,33.33333333333333,15172492.262023926
Hope,3389,32664,BabyStrollsAndTrips,StrollersAndAccessories,136257,1572322085,1,69406636,69.5,3547001,39.98791,0.0,417.0
DELL,7244,286636,DesktopComputers,Monoblocks,140285,1587058134,1,83584921,623.95,317899,0.0,0.0,1247.9000244140625
Powertrac,7538,67254,Tires,PassengerCarTires,133242,1584512165,1,77948915,42.47,7113275,5.726966,0.0,4119.590118408203
Xiaomi,5677,1334,Smartphones,,241000,1581338842,1,28740626,180.7,9160302,36.064823,0.0,4512801.7237854
HyperX,4183,122959,Audio,Microphones,260957,1585132816,1,55801755,143.63,13023000,1.9322693,0.0,46248.861572265625
Didi style,7149,214770,WomenFashion,WomenSportSuits,166451,1571580176,1,69228601,77.22,435499,0.0,0.0,11969.100189208984
Agness,1581,197844,Kitchenware,TeapotsAndCoffeePots,197611,1586407355,1,83460856,37.04,387634,21.823553,0.0,2111.2800521850586
SVEN,6066,122974,Audio,Microphones,260957,1574443781,1,49591829,4.35,3915777,0.0,0.0,300.1499934196472
Apple,7204,608,Smartphones,,241000,1583265793,1,70988367,743.65,2642370,34.29435,11.11111111111111,20073345.10900879
Samsung,7206,103253,PhoneAccessories,PhoneCases,239826,1570671759,1,83081305,10.27,390691,42.912724,0.0,143.7800064086914
Nikon,6634,5916,Photo_video,PhotoCameras,263976,1581947448,1,6399605,437.31,11889472,15.050795,0.0,63847.25964355469
Sho-Me,3053,18552,CarElectronics,Dvrs,124208,1573388314,1,56987490,140.13,78313,16.119953,0.0,359153.20251464844
Sho-Me,3053,18552,CarElectronics,Dvrs,124208,1577729956,2,58099780,133.33,8321933,20.19035,0.0,341724.7946929932
Apple,7204,608,Smartphones,,241000,1583145837,1,67805503,743.91,12357232,34.27138,14.285714285714285,20080361.90509033
Горизонт,2974,88551,LivingRoom,ModularLivingRooms,189556,1585406890,1,43917225,249.14,13675953,12.723321,0.0,20678.61994934082
Lucente,2237,161036,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1576664765,1,82011845,94.73,2079988,0.0,0.0,62237.61220550537
Samsung,7206,1275,Smartphones,,241000,1573981794,1,232044,136.71,6383228,12.784685,0.0,19987413.111587524
Аквафор,3435,194313,WaterSupply,WaterFiltersAndAccessories,161381,1570690822,1,39548422,169.63,4095989,7.18428,0.0,59709.76171875
